,Facility Id,FRS Id,Facility Name,City,State,Latitude,Longitude,Total reported emissions,CO2 emissions,Methane (CH4) emissions,Nitrous Oxide (N2O) emissions,SF6 emissions,Subpart Letter,Name of industry,Facility Type
2062,1011475,110000495562,Schlosser Forge Company,Rancho Cucamonga,CA,34.09908,-117.54933,19967.024,19946.2,9.5,11.324,,C,Stationary Combustion,Direct Emitter
2063,1014537,110070693410,"Seaboard Energy Kansas, LLC",Hugoton,KS,36.996156,-101.382671,29712.012,29687.9,11.0,13.112,,C,Stationary Combustion,Direct Emitter
2064,1014136,110000423266,Seagrave Fire Apparatus LLC,Clintonville,WI,44.61969,-88.75221,2590.04,2587.3,1.25,1.49,,C,Stationary Combustion,Direct Emitter
2065,1005308,110000481933,Searles Valley Minerals,Trona,CA,35.7633,-117.3803,1518831.134,1508702.0,3719.75,6409.384,,C,Stationary Combustion,Direct Emitter
2066,1003007,110061712687,"Sekisui Specialty Chemicals America, LLC - Pasadena",Pasadena,TX,29.716059,-95.189998,23166.212,23142.1,11.0,13.112,,C,Stationary Combustion,Direct Emitter
2067,1011175,110058239758,"Seven Hills Paperboard, LLC",Lynchburg,VA,37.403741,-79.128076,32625.228,32591.8,15.25,18.178,,C,Stationary Combustion,Direct Emitter
2068,1012646,110071162313,"Shaw Industries Group, Inc., Plant 80",Dalton,GA,34.71719,-84.96726,13652.548,13638.3,6.5,7.748,,C,Stationary Combustion,Direct Emitter
2069,1010792,110043993211,Shell Catalysts and Technologies L.P.,Port Allen,LA,30.4943,-91.21708,43366.636,43321.7,20.5,24.436,,C,Stationary Combustion,Direct Emitter
2070,1014409,,Ship Shoal 332B,Offshore,LA,29.75826,-95.36643,45108.48,45061.9,21.25,25.33,,C,Stationary Combustion,Direct Emitter
2071,1011384,110000474987,Shultz Steel Company,South Gate,CA,33.951482,-118.174885,18988.628,18968.9,9.0,10.728,,C,Stationary Combustion,Direct Emitter
2072,1000695,110000426469,Silver Lake,ROCHESTER,MN,44.0281,-92.4597,34235.772,34200.7,16.0,19.072,,C,Stationary Combustion,Direct Emitter
2073,1002751,110043419903,Skana Aluminum Company,Manitowoc,WI,44.12862,-87.63048,20433.97,20412.3,9.75,11.92,,C,Stationary Combustion,Direct Emitter
2074,1013323,110000349846,Smithfield Fresh Meats Corp. Clinton,Clinton,NC,34.994252,-78.313318,28023.544,27994.5,13.25,15.794,,C,Stationary Combustion,Direct Emitter
2075,1003953,110071159908,Smurfit Kappa Orange County LLC,Forney,TX,32.74107,-96.44188,84782.496,84393.2,83.25,306.046,,C,Stationary Combustion,Direct Emitter
2076,1013683,110069996804,Sofidel America,Circleville,OH,39.55803,-82.95841,80874.096,80790.8,38.0,45.296,,C,Stationary Combustion,Direct Emitter
2077,1010991,110014325300,Solae LLC,Remington,IN,40.768389,-87.152694,23670.56,23645.9,11.25,13.41,,C,Stationary Combustion,Direct Emitter
2078,1008750,110038496712,"Solvay Specialty Polymers USA, L.L.C.",Marietta,OH,39.370495,-81.515306,78493.004,78411.9,37.0,44.104,,C,Stationary Combustion,Direct Emitter
2079,1006664,110018270672,Solvay USA,CHICAGO HEIGHTS,IL,41.512055,-87.617364,32588.228,32554.8,15.25,18.178,,C,Stationary Combustion,Direct Emitter
2080,1012987,110064620897,Solvay USA Inc.,Baton Rouge,LA,30.513003,-91.188174,38330.556,38291.1,18.0,21.456,,C,Stationary Combustion,Direct Emitter
2081,1004961,110002076413,Sonoco Hutchinson,Hutchinson,KS,38.05416,-97.88538,28151.244,28122.2,13.25,15.794,,C,Stationary Combustion,Direct Emitter
2082,1011729,110001889225,Sonoco Richmond,Richmond,VA,37.49572,-77.43354,26460.0,26432.6,12.5,14.9,,C,Stationary Combustion,Direct Emitter
2083,1003340,110028037915,Southeast Resource Recovery Facility (SERRF),LONG BEACH,CA,33.758239,-118.240812,142713.628,134611.0,3160.0,4942.628,,C,Stationary Combustion,Direct Emitter
2084,1013384,110018920471,Southwest Cheese,Clovis,NM,34.31782,-103.22356,36917.318,36859.5,23.25,34.568,,C,Stationary Combustion,Direct Emitter
2085,1011742,110001142228,Special Metals Corporation,Dunkirk,NY,42.469,-79.345,36283.664,36246.4,17.0,20.264,,C,Stationary Combustion,Direct Emitter
2086,1008054,110025330933,"Standard Forged Products, LLC - McKees Rocks",McKees Rocks,PA,40.4819,-80.06501,15176.892,15161.0,7.25,8.642,,C,Stationary Combustion,Direct Emitter
2087,1013740,110017312184,State University of New York SUNY Downstate Medical Center,Brooklyn,NY,40.6557,-73.94511,25735.266,25712.5,10.25,12.516,,C,Stationary Combustion,Direct Emitter
2088,1003059,110001237867,Steel Dynamics,Terre Haute,IN,39.34439,-87.42121,28939.192,28909.6,13.5,16.092,,C,Stationary Combustion,Direct Emitter
2089,1013269,110001368984,"Steel Dynamics, Inc.",Jeffersonville,IN,38.3229,-85.673182,33739.272,33704.2,16.0,19.072,,C,Stationary Combustion,Direct Emitter
2090,1006573,110071159543,Stepan,WILMINGTON,NC,34.315206,-77.988663,27297.548,27269.6,12.75,15.198,,C,Stationary Combustion,Direct Emitter
2091,1003482,110008060187,Streetman Plant,STREETMAN,TX,31.9102,-96.3491,76097.652,75534.1,206.25,357.302,,C,Stationary Combustion,Direct Emitter
2092,1014109,110041186061,Sugar Cane Growers Cooperative of Florida,Belle Glade,FL,26.705464,-80.649438,26536.846,15739.2,4211.25,6586.396,,C,Stationary Combustion,Direct Emitter
2093,1006936,110024930994,Summit Sustainable Ingredients DBA Amber Wave,PHILLIPSBURG,KS,39.760046,-99.304262,61120.22,61057.2,28.75,34.27,,C,Stationary Combustion,Direct Emitter
2094,1013316,110063955439,Suwannee Mill,Live Oak,FL,30.362514,-83.105987,18592.18,18573.0,8.75,10.43,,C,Stationary Combustion,Direct Emitter
2095,1001490,110070395397,Suwannee River Power Plant,LIVE OAK,FL,30.3764,-83.1806,59244.472,59182.5,28.0,33.972,,C,Stationary Combustion,Direct Emitter
2096,1000697,110010569795,Sweatt Electric Generating Plant,MERIDIAN,MS,32.2925,-88.7461,702.496,701.4,0.5,0.596,,C,Stationary Combustion,Direct Emitter
2097,1000520,110001766278,Sycamore Combustion Turbine,JOHNSTON,IA,41.6722,-93.6769,6090.432,6085.5,2.25,2.682,,C,Stationary Combustion,Direct Emitter
2098,1004393,110069723865,Symrise,BRUNSWICK,GA,31.10807,-81.549685,11683.344,11594.6,28.25,60.494,,C,Stationary Combustion,Direct Emitter
2099,1007064,110000361965,Symrise,JACKSONVILLE,FL,30.380131,-81.664313,24191.108,24165.9,11.5,13.708,,C,Stationary Combustion,Direct Emitter
2100,1001963,110070107828,Synthomer Jefferson Hills LLC,West Elizabeth,PA,40.26916,-79.90549,40206.348,40164.7,19.0,22.648,,C,Stationary Combustion,Direct Emitter
2101,1007243,110071160274,T H Wharton,HOUSTON,TX,29.9414,-95.5333,969252.24,968263.1,451.25,537.89,,C,Stationary Combustion,Direct Emitter
2102,1008023,110041158136,TAMINCO US LLC,PACE,FL,30.591614,-87.135833,38029.156,37989.7,18.0,21.456,,C,Stationary Combustion,Direct Emitter
2103,1004985,110056972432,TAMINCO US LLC,SAINT GABRIEL,LA,30.250833,-91.092278,54785.844,54729.4,25.75,30.694,,C,Stationary Combustion,Direct Emitter
2104,1001675,110070834838,TATE & LYLE SAGAMORE,LAFAYETTE,IN,40.43921,-86.8601,138027.708,137837.9,79.25,110.558,,C,Stationary Combustion,Direct Emitter
2105,1003473,110071161288,TC INDUSTRIES INC,CRYSTAL LAKE,IL,42.273196,-88.314212,23309.812,23285.7,11.0,13.112,,C,Stationary Combustion,Direct Emitter
2106,1012374,110018919946,"TCI Texarkana, Inc",Texarkana,TX,33.450707,-94.134356,74848.468,74771.2,35.25,42.018,,C,Stationary Combustion,Direct Emitter
2107,1005711,110071162225,TDX NORTH SLOPE GEN/NORTH SLOPE GENERATI,anchorage,AK,61.16097,-149.877026,47452.372,47403.6,22.25,26.522,,C,Stationary Combustion,Direct Emitter
2108,1000523,110000332186,TEAM TEN LLC DBA AMER EAGLE PAPER MILLS,TYRONE,PA,40.67991,-78.23557,39454.852,39414.3,18.5,22.052,,C,Stationary Combustion,Direct Emitter
2109,1005851,110001223104,TEMPLE UNIVERSITY,PHILADELPHIA,PA,39.979354,-75.151017,35109.42,35073.8,16.25,19.37,,C,Stationary Combustion,Direct Emitter
2110,1005471,110001203331,TEMPLE UNIVERSITY HEALTH SCIENCES CAMPUS,PHILADELPHIA,PA,40.00436,-75.1498,29879.888,29849.2,14.0,16.688,,C,Stationary Combustion,Direct Emitter
2111,1000534,110071161444,TES Filer City Station,FILER CITY,MI,44.217,-86.2906,487414.68,482583.9,1594.5,3236.28,,C,Stationary Combustion,Direct Emitter
2112,1000053,110009781995,TEXAS MEDICAL CENTER CENTRAL HEATING AND COOLING SERVICES CORPORATION,HOUSTON,TX,29.703682,-95.396186,151821.324,151664.0,71.5,85.824,,C,Stationary Combustion,Direct Emitter
2113,1004040,110043807672,TEXAS TECH UNIVERSITY,Lubbock,TX,33.59223,-101.880084,64904.556,64837.7,30.5,36.356,,C,Stationary Combustion,Direct Emitter
2114,1007980,110000410760,TEXTRON CWC DIVISION,MUSKEGON,MI,43.205414,-86.270352,34308.044,34118.7,69.25,120.094,,C,Stationary Combustion,Direct Emitter
2115,1008006,110038887915,THARALDSON ETHANOL PLANT I LLC,CASSELTON,ND,46.90361,-97.26349,244758.528,244505.9,115.25,137.378,,C,Stationary Combustion,Direct Emitter
2116,1005969,110030736693,THE ANDERSONS MARATHON HOLDINGS LLC,LOGANSPORT,IN,40.719022,-86.435982,187777.792,187583.8,88.5,105.492,,C,Stationary Combustion,Direct Emitter
2117,1005773,110000741859,THE BELDEN BRICK COMPANY (0679000118),SUGARCREEK,OH,40.5117,-81.6389,55782.04,55724.5,26.25,31.29,,C,Stationary Combustion,Direct Emitter
2118,1000639,110000620463,THE BOEING COMPANY,AUBURN,WA,47.283625,-122.24277,34665.12,34629.5,16.25,19.37,,C,Stationary Combustion,Direct Emitter
2119,1001922,110002500945,THE GEORGE WASHINGTON UNIVERSITY,WASHINGTON,DC,38.89735,-77.045339,28656.1,28628.7,12.5,14.9,,C,Stationary Combustion,Direct Emitter
2120,1004610,110000596533,THE GOODYEAR TIRE & RUBBER COMPANY - TOPEKA KANSAS PLANT,TOPEKA,KS,39.09099,-95.69256,44092.684,44047.2,20.75,24.734,,C,Stationary Combustion,Direct Emitter
2121,1002342,110000341504,THE LYCRA COMPANY LLC,WAYNESBORO,VA,38.061111,-78.883333,30374.028,30341.1,14.75,18.178,,C,Stationary Combustion,Direct Emitter
2122,1000907,110001161242,THE MORNING STAR PACKING CO (Los Banos),LOS BANOS,CA,37.09209,-120.9255,52096.204,52042.5,24.5,29.204,,C,Stationary Combustion,Direct Emitter
2123,1007883,110017408287,THERMAFIBER INC,WABASH,IN,40.796213,-85.860415,22292.724,22168.6,45.75,78.374,,C,Stationary Combustion,Direct Emitter
2124,1007678,110056255118,THIELE KAOLIN COMPANY REEDY CREEK PLANT,WRENS,GA,33.18192,-82.366887,42498.64,42454.8,20.0,23.84,,C,Stationary Combustion,Direct Emitter
2125,1002045,110067893257,THIELE KAOLIN SANDERSVILLE,SANDERSVILLE,GA,32.96717,-82.81782,93671.796,93574.8,44.25,52.746,,C,Stationary Combustion,Direct Emitter
2126,1007868,110031352649,TICONA POLYMERS INCORPORATED,BISHOP,TX,27.565772,-97.826958,437940.576,437537.7,183.25,219.626,,C,Stationary Combustion,Direct Emitter
2127,1001817,110071159510,TINKER AIR FORCE BASE,Tinker AFB,OK,35.416701,-97.384073,60910.196,60813.5,36.5,60.196,,C,Stationary Combustion,Direct Emitter
2128,1006540,110000412964,TITAN TIRE CORP,DES MOINES,IA,41.585129,-93.571589,25705.304,25679.0,12.0,14.304,,C,Stationary Combustion,Direct Emitter
2129,1003486,110000436528,TITAN TIRE CORPORATION OF FREEPORT,FREEPORT,IL,42.273493,-89.539572,36857.66,36819.3,17.5,20.86,,C,Stationary Combustion,Direct Emitter
2130,1004944,110000384940,TITANIUM METALS CORP TORONTO PLANT,TORONTO,OH,40.44979,-80.60923,36659.712,36621.9,17.25,20.562,,C,Stationary Combustion,Direct Emitter
2131,1000338,110000312233,"TORAY PLASTICS (AMERICA), INC.",NORTH KINGSTOWN,RI,41.592096,-71.427317,100204.924,100101.9,47.0,56.024,,C,Stationary Combustion,Direct Emitter
2132,1000807,110070827758,"TOTALENERGIES PETROCHEMICALS & REFINING USA, INC. - CARVILLE POLYSTYRENE PLANT",CARVILLE,LA,30.228333,-91.0725,15812.84,15796.4,7.5,8.94,,C,Stationary Combustion,Direct Emitter
2133,1004949,110000378840,TOYOTA MOTOR MANUFACTURING KENTUCKY INCORPORATED,GEORGETOWN,KY,38.26035,-84.534367,87872.368,87781.4,41.5,49.468,,C,Stationary Combustion,Direct Emitter
2134,1003585,110020572389,TOYOTA MOTOR MANUFACTURING TEXAS INC,SAN ANTONIO,TX,29.26632,-98.54661,33019.076,32985.1,15.5,18.476,,C,Stationary Combustion,Direct Emitter
2135,1001828,110058771495,TOYOTA MOTOR MFG IN INC,PRINCETON,IN,38.2927,-87.5645,63287.412,63222.2,29.75,35.462,,C,Stationary Combustion,Direct Emitter
2136,1005198,110000461134,TPC GROUP LLC,HOUSTON,TX,29.69845,-95.254597,730905.748,730151.7,344.0,410.048,,C,Stationary Combustion,Direct Emitter
2137,1005185,110071160151,TRANS ALASKA PIPELINE SYSTEM PUMP STATION 3,PRUDHOE BAY,AK,68.842778,-148.829722,62183.862,62118.9,29.5,35.462,,C,Stationary Combustion,Direct Emitter
2138,1005187,110071160777,TRANS ALASKA PIPELINE SYSTEM PUMP STATION 4,PRUDHOE BAY,AK,68.5075,-149.675833,54421.196,54365.3,25.5,30.396,,C,Stationary Combustion,Direct Emitter
2139,1004829,110000464097,TRECORA HYDROCARBONS LLC,SILSBEE,TX,30.3985,-94.2296,84889.98,84802.3,40.0,47.68,,C,Stationary Combustion,Direct Emitter
2140,1006662,110017696340,TRENTON AGRI PRODUCTS,TRENTON,NE,40.19618,-100.98,45742.828,45695.7,21.5,25.628,,C,Stationary Combustion,Direct Emitter
2141,1004369,110063100460,TROPICANA MANUFACTURING COMPANY INC,FORT PIERCE,FL,27.37565,-80.39125,17472.216,17418.6,18.75,34.866,,C,Stationary Combustion,Direct Emitter
2142,1001868,110070835116,TRUSTEES OF PRINCETON UNIVERSITY,PRINCETON,NJ,40.354641,-74.646744,69075.718,69000.2,33.5,42.018,,C,Stationary Combustion,Direct Emitter
2143,1000016,110001478696,TYSON FARMS INCORPORATED HARMONY,HARMONY,NC,35.95458,-80.72108,40951.896,40909.7,19.25,22.946,,C,Stationary Combustion,Direct Emitter
2144,1000015,110000492734,"TYSON FARMS, INC.",WILKESBORO,NC,36.143889,-81.163333,25758.502,25731.9,12.0,14.602,,C,Stationary Combustion,Direct Emitter
2145,1003444,110000452778,TYSON FOODS INCORPORATED,BERRYVILLE,AR,36.370833,-93.570556,31125.632,31093.3,14.75,17.582,,C,Stationary Combustion,Direct Emitter
2146,1001827,110057418888,TYSON FRESH MEATS INC,HOLCOMB,KS,38.0,-101.026111,53922.846,53867.2,25.25,30.396,,C,Stationary Combustion,Direct Emitter
2147,1001912,110067426510,"TYSON FRESH MEATS, INC. - WATERLOO",WATERLOO,IA,42.508611,-92.261389,50843.208,50790.6,24.0,28.608,,C,Stationary Combustion,Direct Emitter
2148,1004809,110000450805,TYSON POULTRY INC PINE BLUFF JEFFERSON PARKWAY PLANT,PINE BLUFF,AR,34.262343,-92.077602,28282.644,28253.6,13.25,15.794,,C,Stationary Combustion,Direct Emitter
2149,1010704,,Tate & Lyle Sucralose LLC,McIntosh,AL,31.2253371,-88.0705319,97945.732,97844.9,46.0,54.832,,C,Stationary Combustion,Direct Emitter
2150,1014247,110070834528,Teknor Apex Tennessee Company,Brownsville,TN,35.6076,-89.2377,27938.744,27909.7,13.25,15.794,,C,Stationary Combustion,Direct Emitter
2151,1013497,,"Tenaris Bay City, Inc.",Bay City,TX,29.006275,-95.888058,83800.736,83714.7,39.25,46.786,,C,Stationary Combustion,Direct Emitter
2152,1012032,110070069468,Tenjo Vista Power Plant,Piti,GU,13.408671,144.673445,6505.494,6483.2,6.5,15.794,,C,Stationary Combustion,Direct Emitter
2153,1011389,110000482898,"Tesla, Inc.",Fremont,CA,37.49629,-121.94826,45630.528,45583.4,21.5,25.628,,C,Stationary Combustion,Direct Emitter
2154,1001973,110000446303,Textron Aviation/East Campus,Wichita,KS,37.692779,-97.223533,25142.156,25116.4,11.75,14.006,,C,Stationary Combustion,Direct Emitter
2155,1000027,110001120144,The Children\s Hospital of Philadelphia,Philadelphia,PA,39.94776,-75.19391,26966.296,26937.8,13.0,15.496,,C,Stationary Combustion,Direct Emitter
2156,1003847,110000349784,"The Goodyear Tire & Rubber Co, Inc",FAYETTEVILLE,NC,35.17187,-78.86062,39236.852,39196.3,18.5,22.052,,C,Stationary Combustion,Direct Emitter
2157,1000306,110071160961,The Johns Hopkins Hospital,Baltimore,MD,39.296237,-76.592889,103981.936,103870.5,49.75,61.686,,C,Stationary Combustion,Direct Emitter
2158,1008929,110000821558,The Methodist Hospital,Houston,TX,29.710367,-95.400273,38608.204,38568.2,18.25,21.754,,C,Stationary Combustion,Direct Emitter
2159,1000396,110002454371,The Ohio State University,COLUMBUS,OH,40.0008,-83.0158,149073.536,148919.5,70.0,84.036,,C,Stationary Combustion,Direct Emitter
2160,1000656,110000739648,The President and Fellows of Harvard University (Cambridge Allston Blackstone),Cambridge,MA,42.3636,-71.1161,76377.508,76288.3,38.25,50.958,,C,Stationary Combustion,Direct Emitter
2161,1000234,110006710684,The University of NC Chapel Hill,CHAPEL HILL,NC,35.9069,-79.0617,179491.212,178720.0,288.75,482.462,,C,Stationary Combustion,Direct Emitter
2162,1000842,110000702204,The University of Texas Southwestern Medical Center at Dallas,Dallas,TX,32.812656,-96.842743,65761.684,65690.3,31.75,39.634,,C,Stationary Combustion,Direct Emitter
2163,1004747,110010039092,Thiele Kaolin Company Deepstep Road Plant,SANDERSVILLE,GA,33.006889,-82.846833,31560.232,31527.9,14.75,17.582,,C,Stationary Combustion,Direct Emitter
2164,1014605,110070949086,Three Rivers Energy Center,Morris,IL,41.371806,-88.287528,1713.444,1711.8,0.75,0.894,,C,Stationary Combustion,Direct Emitter
2165,1011627,110056339902,Three Rivers Energy LLC,Coshocton,OH,40.2154,-81.86021,14150.696,14135.9,6.75,8.046,,C,Stationary Combustion,Direct Emitter
2166,1011470,110069525927,Tioga Rail Terminal,Tioga,ND,48.38701,-102.95173,33.3,33.3,,,,C,Stationary Combustion,Direct Emitter
2167,1012094,110001156828,TomaTek / Neil Jones Food Companies,Firebaugh,CA,36.837434,-120.447681,26957.048,26929.1,12.75,15.198,,C,Stationary Combustion,Direct Emitter
2168,1003944,110070368851,"Total Petrochemicals & Refining USA, Inc.",DEER PARK,TX,29.726493,-95.089772,50083.312,50031.8,23.5,28.012,,C,Stationary Combustion,Direct Emitter
2169,1013933,110003373796,Two Rivers Lumber Co LLC,Demopolis,AL,32.453711,-87.961626,28431.092,28401.5,13.5,16.092,,C,Stationary Combustion,Direct Emitter
2170,1011392,110000368815,Tyler Union,Anniston,AL,33.66626,-85.85367,27407.452,27254.4,56.5,96.552,,C,Stationary Combustion,Direct Emitter
2171,1001924,110036209019,Tyson Fresh Meats,STORM LAKE,IA,42.64085,-95.1884,29273.94,29243.8,13.75,16.39,,C,Stationary Combustion,Direct Emitter
2172,1000040,110071161142,"Tyson Fresh Meats, Inc.- Dakota City, NE",DAKOTA CITY,NE,42.424893,-96.514309,63541.496,63451.5,37.25,52.746,,C,Stationary Combustion,Direct Emitter
2173,1006872,110024807707,U S AIR FORCE HANSCOM AFB,HANSCOM AFB,MA,42.46528,-71.27642,31981.758,31934.9,18.25,28.608,,C,Stationary Combustion,Direct Emitter
2174,1002309,110019252262,U S GYPSUM - OAKFIELD PLANT,OAKFIELD,NY,43.0663,-78.29976,35115.86,35078.5,16.5,20.86,,C,Stationary Combustion,Direct Emitter
2175,1004219,110071160134,U S MARINE CORPS CHERRY POINT AIR STATION,CHERRY POINT,NC,34.94,-76.82,42708.314,42649.9,23.25,35.164,,C,Stationary Combustion,Direct Emitter
2176,1002862,110068771966,U S PAPER MILLS Menasha,MENASHA,WI,44.19793,-88.45321,51498.756,51445.6,24.25,28.906,,C,Stationary Combustion,Direct Emitter
2177,1005849,110064076486,U S SALT - WATKINS GLEN REFINERY,WATKINS GLEN,NY,42.41004,-76.89603,75672.116,75594.3,35.5,42.316,,C,Stationary Combustion,Direct Emitter
2178,1002694,110000845925,U. S. Silica Company Ottawa Plant,Ottawa,IL,41.343754,-88.877478,44366.384,44320.9,20.75,24.734,,C,Stationary Combustion,Direct Emitter
2179,1002785,110071161370,U.S. AIR FORCE LACKLAND AFB TX,LACKLAND AFB,TX,29.38879,-98.61057,18021.832,18003.2,8.5,10.132,,C,Stationary Combustion,Direct Emitter
2180,1002866,110027376293,U.S. AIR FORCE PLANT 4 LOCKHEED MARTIN AERONAUTICS CO,FORT WORTH,TX,32.76528,-97.45027,23885.96,23861.3,11.25,13.41,,C,Stationary Combustion,Direct Emitter
2181,1002775,110000355883,U.S. AIR FORCE PLANT 6 LOCKHEED MARTIN AERONAUTICS CO,MARIETTA,GA,33.901361,-84.512194,46250.194,46196.5,23.0,30.694,,C,Stationary Combustion,Direct Emitter
2182,1002876,110000700055,U.S. AIR FORCE ROBINS AFB GA,ROBINS AFB,GA,32.619983,-83.582075,51477.618,51416.8,26.25,34.568,,C,Stationary Combustion,Direct Emitter
2183,1006150,110071161218,U.S. AIR FORCE WRIGHT-PATTERSON AFB OH,WPAFB,OH,39.81373,-84.053745,81818.036,81732.5,38.75,46.786,,C,Stationary Combustion,Direct Emitter
2184,1001890,110000368851,U.S. ARMY ANNISTON ARMY DEPOT,ANNISTON,AL,33.629,-85.951,18174.964,18152.9,9.25,12.814,,C,Stationary Combustion,Direct Emitter
2185,1005416,110071160456,U.S. ARMY GARRISON FORT KNOX,FORT KNOX,KY,37.895223,-85.947853,35994.662,35957.1,17.0,20.562,,C,Stationary Combustion,Direct Emitter
2186,1010745,110071159385,U.S. Air Force JBSA Fort Sam Houston,JBSA Fort Sam Houston,TX,29.454254,-98.4431,28577.092,28547.5,13.5,16.092,,C,Stationary Combustion,Direct Emitter
2187,1003490,110066643289,U.S. BORAX INC.,BORON,CA,35.028339,-117.70335,349204.336,348844.3,164.25,195.786,,C,Stationary Combustion,Direct Emitter
2188,1001899,110041963168,U.S. DOE ARGONNE NATIONAL LABORATORY,LEMONT,IL,41.707232,-87.981551,61841.62,61778.6,28.75,34.27,,C,Stationary Combustion,Direct Emitter
2189,1003709,110000395260,U.S. DOE PORTSMOUTH GASEOUS DIFFUSION PLANT,PIKETON,OH,39.01333,-82.99805,10492.56,10481.6,5.0,5.96,,C,Stationary Combustion,Direct Emitter
2190,1013042,110046299224,UC Berkeley,Berkeley,CA,37.871889,-122.265978,122182.44,122056.4,57.5,68.54,,C,Stationary Combustion,Direct Emitter
2191,1002271,110012428266,UC DAVIS MEDICAL CENTER,SACRAMENTO,CA,38.55433,-121.45752,60014.726,59953.6,27.75,33.376,,C,Stationary Combustion,Direct Emitter
2192,1000272,110000745114,UCC South Charleston Plant,SOUTH CHARLESTON,WV,38.3688,-81.6786,85227.128,85138.9,40.25,47.978,,C,Stationary Combustion,Direct Emitter
2193,1011225,110045952581,UGID Broad Mountain LLC/Hegins,Hegins,PA,40.669608,-76.380716,218.124,,65.25,152.874,,C,Stationary Combustion,Direct Emitter
2194,1006902,110043812023,UMASS MEDICAL SCHOOL,WORCESTER,MA,42.27863,-71.759025,85142.08,85044.7,42.25,55.13,,C,Stationary Combustion,Direct Emitter
2195,1005136,110038498792,UMASS PHYSICAL PLANT BUILDING,AMHERST,MA,42.389978,-72.537008,105330.87,105206.6,52.75,71.52,,C,Stationary Combustion,Direct Emitter
2196,1002269,110071161311,UNION COUNTY RESOURCE RECOVERY FACILITY,RAHWAY,NJ,40.604178,-74.282486,240381.826,229042.9,4421.75,6917.176,,C,Stationary Combustion,Direct Emitter
2197,1003407,110064064408,UNISEA - DUTCH HARBOR,DUTCH HARBOR,AK,53.878067,-166.551511,33403.01,33288.8,33.75,80.46,,C,Stationary Combustion,Direct Emitter
2198,1006580,110000471515,UNITED DAIRYMEN OF ARIZONA - DAIRY,TEMPE,AZ,33.407278,-111.95216,39085.052,39044.5,18.5,22.052,,C,Stationary Combustion,Direct Emitter
2199,1006138,110023153969,"UNITED ETHANOL, LLC",MILTON,WI,42.75991,-88.91711,96536.536,96436.8,45.5,54.236,,C,Stationary Combustion,Direct Emitter
2200,1004965,110000483619,UNITED STATES PIPE & FOUNDRY CO LLC,UNION CITY,CA,37.60599,-122.04237,41701.988,41509.5,71.5,120.988,,C,Stationary Combustion,Direct Emitter
2201,1002662,110031001421,UNITED WISCONSIN GRAIN PRODUCERS LLC,FRIESLAND,WI,43.5706,-89.0613,86341.624,86252.3,40.75,48.574,,C,Stationary Combustion,Direct Emitter
2202,1004790,110022723427,UNIV OF IOWA MAIN PWR PLANT,IOWA CITY,IA,41.657377,-91.539961,154778.32,153725.7,400.0,652.62,,C,Stationary Combustion,Direct Emitter
2203,1000143,110007162355,UNIV OF OK HEALTH S/OKC CAMPUS SVCS,OKLAHOMA CITY,OK,35.48447,-97.49865,40262.448,40220.8,19.0,22.648,,C,Stationary Combustion,Direct Emitter
2204,1002726,110002646682,UNIVERSITY OF CALIFORNIA DAVIS,DAVIS,CA,38.54061,-121.74814,49940.906,49888.0,24.0,28.906,,C,Stationary Combustion,Direct Emitter
2205,1002612,110017417669,UNIVERSITY OF CALIFORNIA SAN DIEGO,LA JOLLA,CA,32.876831,-117.235661,164055.284,163886.5,77.0,91.784,,C,Stationary Combustion,Direct Emitter
2206,1006873,110042033661,"UNIVERSITY OF CALIFORNIA, IRVINE",IRVINE,CA,33.63895,-117.85127,71241.08,71167.1,33.75,40.23,,C,Stationary Combustion,Direct Emitter
2207,1005868,110009249349,UNIVERSITY OF CHICAGO,CHICAGO,IL,41.784606,-87.590155,115928.804,115807.6,54.75,66.454,,C,Stationary Combustion,Direct Emitter
2208,1000036,110043974287,UNIVERSITY OF CINCINNATI,CINCINNATI,OH,39.13457,-84.50982,158588.22,158418.1,76.25,93.87,,C,Stationary Combustion,Direct Emitter
2209,1004266,110020579220,UNIVERSITY OF CONNECTICUT,STORRS MANSFIELD,CT,41.809771,-72.261402,100636.342,100517.6,50.5,68.242,,C,Stationary Combustion,Direct Emitter
2210,1003722,110000787346,UNIVERSITY OF DELAWARE,NEWARK,DE,39.67548,-75.74335,37126.096,37084.9,18.25,22.946,,C,Stationary Combustion,Direct Emitter
2211,1006780,110071161810,UNIVERSITY OF GEORGIA,ATHENS,GA,33.95533,-83.37514,55409.516,55347.4,27.25,34.866,,C,Stationary Combustion,Direct Emitter
2212,1001893,110002442991,UNIVERSITY OF ILLINOIS,CHAMPAIGN,IL,40.104712,-88.242048,211321.212,210886.5,175.75,258.962,,C,Stationary Combustion,Direct Emitter
2213,1004756,110002390305,UNIVERSITY OF ILLINOIS AT CHICAGO,CHICAGO,IL,41.8716,-87.64152,147095.338,146941.6,70.0,83.738,,C,Stationary Combustion,Direct Emitter
2214,1004659,110043805834,UNIVERSITY OF KENTUCKY,LEXINGTON,KY,38.02,-84.5,75266.518,75177.8,39.25,49.468,,C,Stationary Combustion,Direct Emitter
2215,1003703,110042793965,UNIVERSITY OF MISSOURI MU POWER PLANT,COLUMBIA,MO,38.94601,-92.33328,149627.096,147042.5,460.75,2123.846,,C,Stationary Combustion,Direct Emitter
